layer,variant,distance,mean_cos
14,centered,17,0.0687046
14,centered,18,0.0679361
14,centered,19,0.067029
14,centered,20,0.0662435
14,centered,21,0.0652903
14,centered,22,0.0639964
14,centered,23,0.0633265
14,centered,24,0.0625467
14,centered,25,0.0611654
14,centered,26,0.0603167
14,centered,27,0.0591079
14,centered,28,0.0576394
14,centered,29,0.0567836
14,centered,30,0.055762
14,centered,31,0.0547769
14,centered,32,0.0533859
14,centered,33,0.052491
14,centered,34,0.0508794
14,centered,35,0.0490768
14,centered,36,0.0480297
14,centered,37,0.0466963
14,centered,38,0.0448076
14,centered,39,0.0436096
14,centered,40,0.0419283
14,centered,41,0.0402947
14,centered,42,0.0388769
14,centered,43,0.0373562
14,centered,44,0.0359968
14,centered,45,0.0346683
14,centered,46,0.0334244
14,centered,47,0.0315158
14,centered,48,0.0294133
14,centered,49,0.0276902
14,centered,50,0.0267992
14,centered,51,0.0248834
14,centered,52,0.023326
14,centered,53,0.0213563
14,centered,54,0.0198626
14,centered,55,0.0181434
14,centered,56,0.0156221
14,centered,57,0.0138265
14,centered,58,0.0122289
14,centered,59,0.00955635
14,centered,60,0.00951824
14,centered,61,0.00745612
14,centered,62,0.00706739
14,centered,63,0.00896478
14,centered,64,0.00685724
14,centered,65,0.00573959
14,centered,66,0.00696328
14,centered,67,0.00526577
14,centered,68,0.00439823
14,centered,69,0.0075515
14,centered,70,0.00829835
14,centered,71,0.0180295
14,centered,72,-0.00221033
14,centered,73,-0.0326343
16,raw,0,0.699294
16,raw,1,0.698649
16,raw,2,0.698301
16,raw,3,0.698659
16,raw,4,0.698425
16,raw,5,0.698602
16,raw,6,0.698329
16,raw,7,0.698032
16,raw,8,0.698517
16,raw,9,0.698151
16,raw,10,0.697643
16,raw,11,0.697953
16,raw,12,0.697818
16,raw,13,0.697651
16,raw,14,0.697585
16,raw,15,0.697268
16,raw,16,0.696991
16,raw,17,0.696662
16,raw,18,0.696322
16,raw,19,0.695976
16,raw,20,0.69567
16,raw,21,0.695143
16,raw,22,0.69463
16,raw,23,0.694278
16,raw,24,0.693941
16,raw,25,0.693489
16,raw,26,0.69318
16,raw,27,0.692433
16,raw,28,0.691582
16,raw,29,0.691278
16,raw,30,0.690678
16,raw,31,0.690091
16,raw,32,0.689549
16,raw,33,0.689142
16,raw,34,0.688323
16,raw,35,0.687526
16,raw,36,0.687128
16,raw,37,0.686267
16,raw,38,0.685204
16,raw,39,0.684655
16,raw,40,0.683846
16,raw,41,0.682961
16,raw,42,0.682162
16,raw,43,0.681403
16,raw,44,0.680509
16,raw,45,0.679531
16,raw,46,0.678789
16,raw,47,0.677684
16,raw,48,0.675924
16,raw,49,0.67457
16,raw,50,0.674134
16,raw,51,0.672686
16,raw,52,0.671508
16,raw,53,0.670233
16,raw,54,0.669008
16,raw,55,0.667472
16,raw,56,0.665802
16,raw,57,0.66438
16,raw,58,0.663059
16,raw,59,0.661409
16,raw,60,0.661137
16,raw,61,0.660525
16,raw,62,0.660088
16,raw,63,0.661447
16,raw,64,0.66189
16,raw,65,0.661103
16,raw,66,0.661209
16,raw,67,0.661789
16,raw,68,0.661173
16,raw,69,0.661632
16,raw,70,0.66389
16,raw,71,0.665314
16,raw,72,0.654993
16,raw,73,0.646683
16,centered,0,0.0949803
16,centered,1,0.0935073
16,centered,2,0.0919973
16,centered,3,0.0920196
16,centered,4,0.0911016
16,centered,5,0.0909155
16,centered,6,0.0902373
16,centered,7,0.089092
16,centered,8,0.0893012
16,centered,9,0.0881201
16,centered,10,0.0865383
16,centered,11,0.0863662
16,centered,12,0.0853628
16,centered,13,0.08445
16,centered,14,0.0836987
16,centered,15,0.08263
16,centered,16,0.0816566
16,centered,17,0.0806918
16,centered,18,0.0797753
16,centered,19,0.0787904
16,centered,20,0.0778741
16,centered,21,0.0766885
16,centered,22,0.0751363
16,centered,23,0.0743343
16,centered,24,0.0735866
16,centered,25,0.0720276
16,centered,26,0.0711258
16,centered,27,0.0696816
16,centered,28,0.0679472
16,centered,29,0.0670532
16,centered,30,0.0658757
16,centered,31,0.0646606
16,centered,32,0.0631084
16,centered,33,0.0620611
16,centered,34,0.06029
16,centered,35,0.0582886
16,centered,36,0.0570488
16,centered,37,0.0554474
16,centered,38,0.0532751
16,centered,39,0.0517713
16,centered,40,0.0498193
16,centered,41,0.0478575
16,centered,42,0.0460345
16,centered,43,0.0442746
16,centered,44,0.0424407
16,centered,45,0.0406142
16,centered,46,0.0390601
16,centered,47,0.0366511
16,centered,48,0.0340383
16,centered,49,0.0319332
16,centered,50,0.0304193
16,centered,51,0.0278713
16,centered,52,0.0258607
16,centered,53,0.0232041
16,centered,54,0.0210832
16,centered,55,0.0188655
16,centered,56,0.0157762
16,centered,57,0.013429
16,centered,58,0.0113733
16,centered,59,0.0082678
16,centered,60,0.0082037
16,centered,61,0.00593527
16,centered,62,0.00515229
16,centered,63,0.00735937
16,centered,64,0.00474128
16,centered,65,0.0034147
16,centered,66,0.00496016
16,centered,67,0.003855
16,centered,68,0.00378006
16,centered,69,0.0078854
16,centered,70,0.0085942
16,centered,71,0.0186171
16,centered,72,-0.00381469
16,centered,73,-0.0360575
18,raw,0,0.755427
18,raw,1,0.754778
18,raw,2,0.754447
18,raw,3,0.754842
18,raw,4,0.754602
18,raw,5,0.754714
18,raw,6,0.754442
18,raw,7,0.754134
18,raw,8,0.75453
18,raw,9,0.754223
18,raw,10,0.753657
18,raw,11,0.753999
18,raw,12,0.753933
18,raw,13,0.75374
18,raw,14,0.75375
18,raw,15,0.753473
18,raw,16,0.753305
18,raw,17,0.75306
18,raw,18,0.7528
18,raw,19,0.752535
18,raw,20,0.752329
18,raw,21,0.751911
18,raw,22,0.751474
18,raw,23,0.751185
18,raw,24,0.750929
18,raw,25,0.750538
18,raw,26,0.750288
18,raw,27,0.749684
18,raw,28,0.748831
18,raw,29,0.748625
18,raw,30,0.748132
18,raw,31,0.74755
18,raw,32,0.747087
18,raw,33,0.74671
18,raw,34,0.745972
18,raw,35,0.745318
18,raw,36,0.744953
18,raw,37,0.744195
18,raw,38,0.743216
18,raw,39,0.742691
18,raw,40,0.742061
18,raw,41,0.741219
18,raw,42,0.740456
18,raw,43,0.739882
18,raw,44,0.738937
18,raw,45,0.73808
18,raw,46,0.737474
18,raw,47,0.736407
18,raw,48,0.734905
18,raw,49,0.733726
18,raw,50,0.733253
18,raw,51,0.732074
18,raw,52,0.731162
18,raw,53,0.730038
18,raw,54,0.729108
18,raw,55,0.727837
18,raw,56,0.726569
18,raw,57,0.725448
18,raw,58,0.724636
18,raw,59,0.723393
18,raw,60,0.723319
18,raw,61,0.723198
18,raw,62,0.722705
18,raw,63,0.724324
18,raw,64,0.724906
18,raw,65,0.724181
18,raw,66,0.724757
18,raw,67,0.725319
18,raw,68,0.724956
18,raw,69,0.72505
18,raw,70,0.726826
18,raw,71,0.726817
18,raw,72,0.719106
18,raw,73,0.714731
18,centered,0,0.101362
18,centered,1,0.0996993
18,centered,2,0.0981817
18,centered,3,0.0983779
18,centered,4,0.0972917
18,centered,5,0.0972005
18,centered,6,0.0964597
18,centered,7,0.0951792
18,centered,8,0.0953323
18,centered,9,0.0941646
18,centered,10,0.0924011
18,centered,11,0.0923526
18,centered,12,0.0914467
18,centered,13,0.0903995
18,centered,14,0.0897058
18,centered,15,0.0885872
18,centered,16,0.0876319
18,centered,17,0.0866635
18,centered,18,0.0857127
18,centered,19,0.0847201
18,centered,20,0.0838151
18,centered,21,0.0826307
18,centered,22,0.0809346
18,centered,23,0.0800604
18,centered,24,0.0793195
18,centered,25,0.0777223
18,centered,26,0.0767345
18,centered,27,0.075281
18,centered,28,0.0733309
18,centered,29,0.0724131
18,centered,30,0.071238
18,centered,31,0.0698576
18,centered,32,0.0682292
18,centered,33,0.0671955
18,centered,34,0.0653139
18,centered,35,0.0631991
18,centered,36,0.061857
18,centered,37,0.0601001
18,centered,38,0.0577972
18,centered,39,0.0561254
18,centered,40,0.0541946
18,centered,41,0.0520522
18,centered,42,0.0500169
18,centered,43,0.0482915
18,centered,44,0.0462298
18,centered,45,0.0441502
18,centered,46,0.0425627
18,centered,47,0.0399453
18,centered,48,0.0370379
18,centered,49,0.0348252
18,centered,50,0.0329534
18,centered,51,0.0302644
18,centered,52,0.0281534
18,centered,53,0.0251595
18,centered,54,0.0229527
18,centered,55,0.0204061
18,centered,56,0.0171968
18,centered,57,0.0147178
18,centered,58,0.0126374
18,centered,59,0.00931491
18,centered,60,0.00928076
18,centered,61,0.00718815
18,centered,62,0.00607125
18,centered,63,0.00858056
18,centered,64,0.00564613
18,centered,65,0.00419787
18,centered,66,0.00629789
18,centered,67,0.00507877
18,centered,68,0.00486187
18,centered,69,0.00829098
18,centered,70,0.010554
18,centered,71,0.0203775
18,centered,72,-0.00529687
18,centered,73,-0.0387451
20,raw,0,0.780233
20,raw,1,0.779605
20,raw,2,0.779288
20,raw,3,0.779684
20,raw,4,0.779437
20,raw,5,0.779542
20,raw,6,0.779301
20,raw,7,0.778961
20,raw,8,0.779301
20,raw,9,0.779035
20,raw,10,0.778476
20,raw,11,0.778793
20,raw,12,0.778745
20,raw,13,0.77853
20,raw,14,0.778539
20,raw,15,0.778298
20,raw,16,0.778153
20,raw,17,0.777919
20,raw,18,0.777685
20,raw,19,0.777428
20,raw,20,0.777233
20,raw,21,0.776862
20,raw,22,0.776439
20,raw,23,0.776154
20,raw,24,0.775944
20,raw,25,0.775556
20,raw,26,0.775311
20,raw,27,0.774775
20,raw,28,0.773979
20,raw,29,0.773769
20,raw,30,0.773328
20,raw,31,0.772774
20,raw,32,0.772326
20,raw,33,0.771968
20,raw,34,0.771306
20,raw,35,0.770718
20,raw,36,0.77034
20,raw,37,0.769665
20,raw,38,0.768762
20,raw,39,0.76823
20,raw,40,0.767672
20,raw,41,0.766875
20,raw,42,0.766123
20,raw,43,0.76559
20,raw,44,0.764682
20,raw,45,0.763873
20,raw,46,0.763271
20,raw,47,0.762245
20,raw,48,0.760915
20,raw,49,0.759822
20,raw,50,0.759287
20,raw,51,0.758206
20,raw,52,0.75735
20,raw,53,0.75626
20,raw,54,0.755405
20,raw,55,0.754247
20,raw,56,0.75311
20,raw,57,0.752115
20,raw,58,0.751485
20,raw,59,0.750372
20,raw,60,0.750371
20,raw,61,0.750361
20,raw,62,0.749899
20,raw,63,0.75144
20,raw,64,0.752001
20,raw,65,0.751361
20,raw,66,0.751931
20,raw,67,0.752315
20,raw,68,0.751991
20,raw,69,0.751832
20,raw,70,0.753435
20,raw,71,0.753893
20,raw,72,0.746793
20,raw,73,0.743137
20,centered,0,0.102842
20,centered,1,0.100928
20,centered,2,0.0993283
20,centered,3,0.099691
20,centered,4,0.0984399
20,centered,5,0.0983604
20,centered,6,0.0975577
20,centered,7,0.0960494
20,centered,8,0.0961432
20,centered,9,0.0949721
20,centered,10,0.0930742
20,centered,11,0.0929959
20,centered,12,0.0920682
20,centered,13,0.0909017
20,centered,14,0.0901542
20,centered,15,0.0890146
20,centered,16,0.0880166
20,centered,17,0.0869637
20,centered,18,0.0859758
20,centered,19,0.0849196
20,centered,20,0.0839686
20,centered,21,0.0828101
20,centered,22,0.080999
20,centered,23,0.0800724
20,centered,24,0.0794012
20,centered,25,0.077734
20,centered,26,0.0767456
20,centered,27,0.0752608
20,centered,28,0.0732334
20,centered,29,0.0722897
20,centered,30,0.071141
20,centered,31,0.069667
20,centered,32,0.0679793
20,centered,33,0.0669246
20,centered,34,0.0650432
20,centered,35,0.0629211
20,centered,36,0.0615064
20,centered,37,0.0597015
20,centered,38,0.0573603
20,centered,39,0.0556197
20,centered,40,0.0537156
20,centered,41,0.0514422
20,centered,42,0.0492766
20,centered,43,0.0475541
20,centered,44,0.0453808
20,centered,45,0.0432369
20,centered,46,0.0416298
20,centered,47,0.0389086
20,centered,48,0.0359275
20,centered,49,0.0337312
20,centered,50,0.031665
20,centered,51,0.0289765
20,centered,52,0.0267916
20,centered,53,0.0237171
20,centered,54,0.021514
20,centered,55,0.0189173
20,centered,56,0.015683
20,centered,57,0.0132613
20,centered,58,0.0113596
20,centered,59,0.00805135
20,centered,60,0.00812183
20,centered,61,0.00621613
20,centered,62,0.0050216
20,centered,63,0.00756944
20,centered,64,0.00465218
20,centered,65,0.00323786
20,centered,66,0.00524631
20,centered,67,0.00400542
20,centered,68,0.00373579
20,centered,69,0.00716942
20,centered,70,0.0095981
20,centered,71,0.0191902
20,centered,72,-0.007683
20,centered,73,-0.0408691
22,raw,0,0.80212
22,raw,1,0.801546
22,raw,2,0.801225
22,raw,3,0.801589
22,raw,4,0.801388
22,raw,5,0.801493
22,raw,6,0.801236
22,raw,7,0.80093
22,raw,8,0.801271
22,raw,9,0.801002
22,raw,10,0.800487
22,raw,11,0.800794
22,raw,12,0.800763
22,raw,13,0.800568
22,raw,14,0.800594
22,raw,15,0.800387
22,raw,16,0.80027
22,raw,17,0.800067
22,raw,18,0.799854
22,raw,19,0.799624
22,raw,20,0.799443
22,raw,21,0.799115
22,raw,22,0.798739
22,raw,23,0.798481
22,raw,24,0.798282
22,raw,25,0.797932
22,raw,26,0.797711
22,raw,27,0.797237
22,raw,28,0.796511
22,raw,29,0.79631
22,raw,30,0.795909
22,raw,31,0.795393
22,raw,32,0.794979
22,raw,33,0.794664
22,raw,34,0.794048
22,raw,35,0.7935
22,raw,36,0.793154
22,raw,37,0.792526
22,raw,38,0.791685
22,raw,39,0.791207
22,raw,40,0.790698
22,raw,41,0.789986
22,raw,42,0.789322
22,raw,43,0.788825
22,raw,44,0.788011
22,raw,45,0.787305
22,raw,46,0.786751
22,raw,47,0.785827
22,raw,48,0.784611
22,raw,49,0.783629
22,raw,50,0.783128
22,raw,51,0.782166
22,raw,52,0.781396
22,raw,53,0.780378
22,raw,54,0.779592
22,raw,55,0.778549
22,raw,56,0.777501
22,raw,57,0.776598
22,raw,58,0.77603
22,raw,59,0.775029
22,raw,60,0.775059
22,raw,61,0.775049
22,raw,62,0.774612
22,raw,63,0.776112
22,raw,64,0.77671
22,raw,65,0.776135
22,raw,66,0.776707
22,raw,67,0.777143
22,raw,68,0.776815
22,raw,69,0.776358
22,raw,70,0.777515
22,raw,71,0.778849
22,raw,72,0.771498
22,raw,73,0.767793
22,centered,0,0.104402
22,centered,1,0.102426
22,centered,2,0.100787
22,centered,3,0.101093
22,centered,4,0.0998668
22,centered,5,0.099749
22,centered,6,0.098902
22,centered,7,0.0974155
22,centered,8,0.0975099
22,centered,9,0.0962767
22,centered,10,0.0943545
22,centered,11,0.0942742
22,centered,12,0.0933295
22,centered,13,0.0921478
22,centered,14,0.0914481
22,centered,15,0.0902916
22,centered,16,0.0893311
22,centered,17,0.0882568
22,centered,18,0.0872351
22,centered,19,0.0861783
22,centered,20,0.0851885
22,centered,21,0.0840149
22,centered,22,0.0822353
22,centered,23,0.0812786
22,centered,24,0.0805523
22,centered,25,0.0788781
22,centered,26,0.077852
22,centered,27,0.0763414
22,centered,28,0.0743145
22,centered,29,0.0733042
22,centered,30,0.0721008
22,centered,31,0.0705858
22,centered,32,0.0688498
22,centered,33,0.0677654
22,centered,34,0.0658687
22,centered,35,0.0636668
22,centered,36,0.062218
22,centered,37,0.06038
22,centered,38,0.0580181
22,centered,39,0.0562658
22,centered,40,0.0543546
22,centered,41,0.052122
22,centered,42,0.0499919
22,centered,43,0.0481675
22,centered,44,0.0460023
22,centered,45,0.0439011
22,centered,46,0.042288
22,centered,47,0.0395712
22,centered,48,0.0365308
22,centered,49,0.0343192
22,centered,50,0.0322278
22,centered,51,0.0295031
22,centered,52,0.0273075
22,centered,53,0.0241026
22,centered,54,0.0218919
22,centered,55,0.0192287
22,centered,56,0.015962
22,centered,57,0.0134934
22,centered,58,0.0114989
22,centered,59,0.00812279
22,centered,60,0.00821008
22,centered,61,0.00632443
22,centered,62,0.00516221
22,centered,63,0.0078284
22,centered,64,0.00462249
22,centered,65,0.00330283
22,centered,66,0.00558881
22,centered,67,0.00409776
22,centered,68,0.00424599
22,centered,69,0.00744704
22,centered,70,0.0102859
22,centered,71,0.0208289
22,centered,72,-0.00836619
22,centered,73,-0.0430285
24,raw,0,0.832068
24,raw,1,0.831565
24,raw,2,0.831279
24,raw,3,0.831604
24,raw,4,0.83143
24,raw,5,0.831503
24,raw,6,0.831256
24,raw,7,0.830976
24,raw,8,0.831266
24,raw,9,0.831044
24,raw,10,0.83058
24,raw,11,0.830833
24,raw,12,0.830821
24,raw,13,0.830662
24,raw,14,0.830687
24,raw,15,0.830516
24,raw,16,0.830405
24,raw,17,0.830237
24,raw,18,0.83007
24,raw,19,0.829878
24,raw,20,0.829704
24,raw,21,0.82943
24,raw,22,0.829144
24,raw,23,0.828918
24,raw,24,0.828747
24,raw,25,0.828479
24,raw,26,0.828287
24,raw,27,0.827914
24,raw,28,0.827306
24,raw,29,0.827112
24,raw,30,0.826778
24,raw,31,0.826345
24,raw,32,0.825987
24,raw,33,0.825712
24,raw,34,0.825187
24,raw,35,0.824742
24,raw,36,0.824432
24,raw,37,0.823903
24,raw,38,0.823194
24,raw,39,0.822779
24,raw,40,0.82236
24,raw,41,0.821775
24,raw,42,0.821209
24,raw,43,0.820788
24,raw,44,0.820116
24,raw,45,0.819535
24,raw,46,0.819068
24,raw,47,0.818341
24,raw,48,0.817303
24,raw,49,0.816534
24,raw,50,0.816221
24,raw,51,0.815391
24,raw,52,0.81475
24,raw,53,0.813942
24,raw,54,0.813301
24,raw,55,0.812432
24,raw,56,0.811559
24,raw,57,0.810887
24,raw,58,0.810509
24,raw,59,0.809705
24,raw,60,0.809771
24,raw,61,0.809843
24,raw,62,0.809585
24,raw,63,0.811002
24,raw,64,0.811585
24,raw,65,0.811096
24,raw,66,0.811578
24,raw,67,0.811928
24,raw,68,0.811601
24,raw,69,0.811173
24,raw,70,0.811846
24,raw,71,0.812386
24,raw,72,0.806398
24,raw,73,0.803595
24,centered,0,0.10427
24,centered,1,0.102327
24,centered,2,0.100619
24,centered,3,0.10095
24,centered,4,0.0997893
24,centered,5,0.0996603
24,centered,6,0.0987663
24,centered,7,0.0972594
24,centered,8,0.0973304
24,centered,9,0.0961215
24,centered,10,0.094185
24,centered,11,0.0941305
24,centered,12,0.0932186
24,centered,13,0.0920346
24,centered,14,0.0913395
24,centered,15,0.0901944
24,centered,16,0.0892464
24,centered,17,0.0881864
24,centered,18,0.0871667
24,centered,19,0.0861665
24,centered,20,0.0851678
24,centered,21,0.0840082
24,centered,22,0.0822847
24,centered,23,0.081333
24,centered,24,0.0806055
24,centered,25,0.0789514
24,centered,26,0.0779083
24,centered,27,0.0764265
24,centered,28,0.0744039
24,centered,29,0.0733512
24,centered,30,0.0721426
24,centered,31,0.0706246
24,centered,32,0.0688825
24,centered,33,0.0677664
24,centered,34,0.0658442
24,centered,35,0.0636871
24,centered,36,0.0622107
24,centered,37,0.0603578
24,centered,38,0.0580136
24,centered,39,0.0562459
24,centered,40,0.0543717
24,centered,41,0.0521527
24,centered,42,0.0499952
24,centered,43,0.0481932
24,centered,44,0.0460298
24,centered,45,0.0439041
24,centered,46,0.0423205
24,centered,47,0.0396472
24,centered,48,0.0365645
24,centered,49,0.0344013
24,centered,50,0.0323108
24,centered,51,0.0296207
24,centered,52,0.0274367
24,centered,53,0.024222
24,centered,54,0.0219691
24,centered,55,0.0193116
24,centered,56,0.0160443
24,centered,57,0.0135889
24,centered,58,0.0116065
24,centered,59,0.00821509
24,centered,60,0.00827483
24,centered,61,0.00645026
24,centered,62,0.00517969
24,centered,63,0.00775804
24,centered,64,0.00463571
24,centered,65,0.00340187
24,centered,66,0.00576825
24,centered,67,0.00410967
24,centered,68,0.00423465
24,centered,69,0.0074381
24,centered,70,0.0103057
24,centered,71,0.0205195
24,centered,72,-0.0085078
24,centered,73,-0.04194
26,raw,0,0.860468
26,raw,1,0.860079
26,raw,2,0.859829
26,raw,3,0.860069
26,raw,4,0.859947
26,raw,5,0.860011
26,raw,6,0.859779
26,raw,7,0.859541
26,raw,8,0.859808
26,raw,9,0.85962
26,raw,10,0.859224
26,raw,11,0.859439
26,raw,12,0.859432
26,raw,13,0.859305
26,raw,14,0.859343
26,raw,15,0.859214
26,raw,16,0.85913
26,raw,17,0.859004
26,raw,18,0.858874
26,raw,19,0.858714
26,raw,20,0.858559
26,raw,21,0.858345
26,raw,22,0.858141
26,raw,23,0.857961
26,raw,24,0.857818
26,raw,25,0.857633
26,raw,26,0.857485
26,raw,27,0.857193
26,raw,28,0.856703
26,raw,29,0.856526
26,raw,30,0.856254
26,raw,31,0.8559
26,raw,32,0.855599
26,raw,33,0.855362
26,raw,34,0.854938
26,raw,35,0.854567
26,raw,36,0.854284
26,raw,37,0.853861
26,raw,38,0.853274
26,raw,39,0.852906
26,raw,40,0.852574
26,raw,41,0.852096
26,raw,42,0.851622
26,raw,43,0.851247
26,raw,44,0.850701
26,raw,45,0.850226
26,raw,46,0.849839
26,raw,47,0.84929
26,raw,48,0.848391
26,raw,49,0.847788
26,raw,50,0.847637
26,raw,51,0.846935
26,raw,52,0.846394
26,raw,53,0.845781
26,raw,54,0.845261
26,raw,55,0.844559
26,raw,56,0.843875
26,raw,57,0.843363
26,raw,58,0.843077
26,raw,59,0.842446
26,raw,60,0.842523
26,raw,61,0.842645
26,raw,62,0.842448
26,raw,63,0.84365
26,raw,64,0.844243
26,raw,65,0.843781
26,raw,66,0.844157
26,raw,67,0.844539
26,raw,68,0.844236
26,raw,69,0.843419
26,raw,70,0.843757
26,raw,71,0.844863
26,raw,72,0.838872
26,raw,73,0.83551
26,centered,0,0.1021
26,centered,1,0.100126
26,centered,2,0.0983115
26,centered,3,0.0986132
26,centered,4,0.0974701
26,centered,5,0.0973198
26,centered,6,0.0963888
26,centered,7,0.0948603
26,centered,8,0.0949359
26,centered,9,0.0937499
26,centered,10,0.0917905
26,centered,11,0.0916812
26,centered,12,0.0907909
26,centered,13,0.0896294
26,centered,14,0.0889938
26,centered,15,0.0878861
26,centered,16,0.0869879
26,centered,17,0.086001
26,centered,18,0.0850267
26,centered,19,0.0840213
26,centered,20,0.0830198
26,centered,21,0.0819204
26,centered,22,0.0802955
26,centered,23,0.079421
26,centered,24,0.0786828
26,centered,25,0.0770873
26,centered,26,0.0761252
26,centered,27,0.0747242
26,centered,28,0.0727905
26,centered,29,0.071743
26,centered,30,0.0705831
26,centered,31,0.0691406
26,centered,32,0.0674484
26,centered,33,0.0663729
26,centered,34,0.0645147
26,centered,35,0.0623801
26,centered,36,0.0609183
26,centered,37,0.0591433
26,centered,38,0.0568687
26,centered,39,0.0551647
26,centered,40,0.0534338
26,centered,41,0.0512975
26,centered,42,0.0492104
26,centered,43,0.0474637
26,centered,44,0.0453707
26,centered,45,0.0433487
26,centered,46,0.0419414
26,centered,47,0.0394005
26,centered,48,0.0364196
26,centered,49,0.0343686
26,centered,50,0.0323698
26,centered,51,0.0297829
26,centered,52,0.0277247
26,centered,53,0.0245883
26,centered,54,0.0224382
26,centered,55,0.0199289
26,centered,56,0.016872
26,centered,57,0.0145789
26,centered,58,0.0126583
26,centered,59,0.00935741
26,centered,60,0.00941507
26,centered,61,0.00772216
26,centered,62,0.00647734
26,centered,63,0.00887071
26,centered,64,0.0059165
26,centered,65,0.00473374
26,centered,66,0.00683876
26,centered,67,0.00502942
26,centered,68,0.0046948
26,centered,69,0.00775082
26,centered,70,0.0109896
26,centered,71,0.0212025
26,centered,72,-0.00858783
26,centered,73,-0.0415129
28,raw,0,0.858278
28,raw,1,0.857846
28,raw,2,0.8576
28,raw,3,0.857846
28,raw,4,0.857699
28,raw,5,0.857748
28,raw,6,0.857516
28,raw,7,0.857251
28,raw,8,0.857498
28,raw,9,0.857312
28,raw,10,0.856903
28,raw,11,0.85712
28,raw,12,0.85711
28,raw,13,0.856976
28,raw,14,0.85701
28,raw,15,0.856877
28,raw,16,0.856791
28,raw,17,0.856671
28,raw,18,0.856546
28,raw,19,0.856375
28,raw,20,0.856225
28,raw,21,0.856001
28,raw,22,0.85579
28,raw,23,0.8556
28,raw,24,0.855459
28,raw,25,0.855263
28,raw,26,0.855108
28,raw,27,0.854807
28,raw,28,0.854294
28,raw,29,0.854109
28,raw,30,0.853827
28,raw,31,0.85346
28,raw,32,0.853147
28,raw,33,0.852884
28,raw,34,0.852449
28,raw,35,0.852089
28,raw,36,0.8518
28,raw,37,0.851361
28,raw,38,0.850752
28,raw,39,0.850374
28,raw,40,0.850053
28,raw,41,0.849549
28,raw,42,0.849044
28,raw,43,0.848666
28,raw,44,0.848081
28,raw,45,0.847586
28,raw,46,0.847197
28,raw,47,0.846613
28,raw,48,0.845737
28,raw,49,0.845098
28,raw,50,0.84489
28,raw,51,0.844176
28,raw,52,0.843615
28,raw,53,0.842933
28,raw,54,0.842407
28,raw,55,0.841674
28,raw,56,0.84093
28,raw,57,0.840409
28,raw,58,0.840181
28,raw,59,0.839592
28,raw,60,0.839703
28,raw,61,0.839875
28,raw,62,0.839651
28,raw,63,0.840951
28,raw,64,0.84155
28,raw,65,0.841083
28,raw,66,0.841536
28,raw,67,0.841863
28,raw,68,0.8417
28,raw,69,0.840982
28,raw,70,0.841617
28,raw,71,0.841572
28,raw,72,0.836728
28,raw,73,0.834779
28,centered,0,0.102389
28,centered,1,0.100332
28,centered,2,0.0985002
28,centered,3,0.09881
28,centered,4,0.0975494
28,centered,5,0.0974424
28,centered,6,0.0964399
28,centered,7,0.0947551
28,centered,8,0.0947326
28,centered,9,0.0935277
28,centered,10,0.0915395
28,centered,11,0.091433
28,centered,12,0.090438
28,centered,13,0.0891526
28,centered,14,0.0884888
28,centered,15,0.0873407
28,centered,16,0.0864032
28,centered,17,0.0854087
28,centered,18,0.084413
28,centered,19,0.0834216
28,centered,20,0.0824662
28,centered,21,0.0813714
28,centered,22,0.0797092
28,centered,23,0.0788499
28,centered,24,0.0780885
28,centered,25,0.0765111
28,centered,26,0.0755366
28,centered,27,0.0741123
28,centered,28,0.0721101
28,centered,29,0.0710486
28,centered,30,0.0698968
28,centered,31,0.0684119
28,centered,32,0.066688
28,centered,33,0.0655611
28,centered,34,0.0637082
28,centered,35,0.0616363
28,centered,36,0.060165
28,centered,37,0.0583322
28,centered,38,0.0559782
28,centered,39,0.054278
28,centered,40,0.0525864
28,centered,41,0.0503709
28,centered,42,0.0482135
28,centered,43,0.0465112
28,centered,44,0.0443407
28,centered,45,0.0422939
28,centered,46,0.0408424
28,centered,47,0.0382213
28,centered,48,0.0352443
28,centered,49,0.0331993
28,centered,50,0.0309687
28,centered,51,0.0283757
28,centered,52,0.0262809
28,centered,53,0.0229973
28,centered,54,0.0207976
28,centered,55,0.0181953
28,centered,56,0.0150453
28,centered,57,0.0126947
28,centered,58,0.0108389
28,centered,59,0.00759862
28,centered,60,0.0077356
28,centered,61,0.00600444
28,centered,62,0.00448325
28,centered,63,0.00719615
28,centered,64,0.00435815
28,centered,65,0.00331831
28,centered,66,0.00561978
28,centered,67,0.00382923
28,centered,68,0.0034556
28,centered,69,0.0071925
28,centered,70,0.0102729
28,centered,71,0.0193511
28,centered,72,-0.00871248
28,centered,73,-0.0397182
30,raw,0,0.889274
30,raw,1,0.888864
30,raw,2,0.8887
30,raw,3,0.888896
30,raw,4,0.888728
30,raw,5,0.888719
30,raw,6,0.888558
30,raw,7,0.888353
30,raw,8,0.888535
30,raw,9,0.888385
30,raw,10,0.888049
30,raw,11,0.888222
30,raw,12,0.888212
30,raw,13,0.888104
30,raw,14,0.888115
30,raw,15,0.888031
30,raw,16,0.88793
30,raw,17,0.887803
30,raw,18,0.887754
30,raw,19,0.88759
30,raw,20,0.887446
30,raw,21,0.887288
30,raw,22,0.887164
30,raw,23,0.887005
30,raw,24,0.886907
30,raw,25,0.886788
30,raw,26,0.886638
30,raw,27,0.886408
